F_id,Flight_number,Fare_code,Amount,Restrictions
18535,9323,business,657,non-refundable
18536,9323,business,732,refundable
18537,9323,coach,316,non-refundable
18538,9323,coach,366,refundable
18539,9323,first_class,964,non-refundable
18540,9323,first_class,1064,refundable
18541,9324,business,548,non-refundable
18542,9324,business,623,refundable
18543,9324,coach,202,non-refundable
18544,9324,coach,252,refundable
18545,9324,first_class,901,non-refundable
18546,9324,first_class,1001,refundable
18547,9326,business,689,non-refundable
18548,9326,business,764,refundable
18549,9326,coach,300,non-refundable
18550,9326,coach,350,refundable
18551,9326,first_class,813,non-refundable
18552,9326,first_class,913,refundable
18553,9329,business,665,non-refundable
18554,9329,business,740,refundable
18555,9329,coach,324,non-refundable
18556,9329,coach,374,refundable
18557,9329,first_class,964,non-refundable
18558,9329,first_class,1064,refundable
18559,9330,business,678,non-refundable
18560,9330,business,753,refundable
18561,9330,coach,386,non-refundable
18562,9330,coach,436,refundable
18563,9330,first_class,900,non-refundable
18564,9330,first_class,1000,refundable
18565,9332,business,671,non-refundable
18566,9332,business,746,refundable
18567,9332,coach,239,non-refundable
18568,9332,coach,289,refundable
18569,9332,first_class,880,non-refundable
18570,9332,first_class,980,refundable
18571,9334,business,587,non-refundable
18572,9334,business,662,refundable
18573,9334,coach,227,non-refundable
18574,9334,coach,277,refundable
18575,9334,first_class,869,non-refundable
18576,9334,first_class,969,refundable
18577,9335,business,546,non-refundable
18578,9335,business,621,refundable
18579,9335,coach,291,non-refundable
18580,9335,coach,341,refundable
18581,9335,first_class,935,non-refundable
18582,9335,first_class,1035,refundable
18583,9339,business,619,non-refundable
18584,9339,business,694,refundable
18585,9339,coach,229,non-refundable
18586,9339,coach,279,refundable
18587,9339,first_class,943,non-refundable
18588,9339,first_class,1043,refundable
18589,9344,business,629,non-refundable
18590,9344,business,704,refundable
18591,9344,coach,303,non-refundable
18592,9344,coach,353,refundable
18593,9344,first_class,849,non-refundable
18594,9344,first_class,949,refundable
18595,9348,business,615,non-refundable
18596,9348,business,690,refundable
18597,9348,coach,396,non-refundable
18598,9348,coach,446,refundable
18599,9348,first_class,913,non-refundable
18600,9348,first_class,1013,refundable
18601,9351,business,579,non-refundable
18602,9351,business,654,refundable
18603,9351,coach,227,non-refundable
18604,9351,coach,277,refundable
18605,9351,first_class,884,non-refundable
18606,9351,first_class,984,refundable
18607,9352,business,531,non-refundable
18608,9352,business,606,refundable
18609,9352,coach,360,non-refundable
18610,9352,coach,410,refundable
18611,9352,first_class,980,non-refundable
18612,9352,first_class,1080,refundable
18613,9358,business,589,non-refundable
18614,9358,business,664,refundable
18615,9358,coach,281,non-refundable
18616,9358,coach,331,refundable
18617,9358,first_class,817,non-refundable
18618,9358,first_class,917,refundable
18619,9359,business,630,non-refundable
18620,9359,business,705,refundable
18621,9359,coach,284,non-refundable
18622,9359,coach,334,refundable
18623,9359,first_class,972,non-refundable
18624,9359,first_class,1072,refundable
18625,9360,business,700,non-refundable
18626,9360,business,775,refundable
18627,9360,coach,299,non-refundable
18628,9360,coach,349,refundable
18629,9360,first_class,929,non-refundable
18630,9360,first_class,1029,refundable
18631,9362,business,659,non-refundable
18632,9362,business,734,refundable
18633,9362,coach,376,non-refundable
18634,9362,coach,426,refundable
18635,9362,first_class,922,non-refundable
18636,9362,first_class,1022,refundable
18637,9364,business,563,non-refundable
18638,9364,business,638,refundable
18639,9364,coach,225,non-refundable
18640,9364,coach,275,refundable
18641,9364,first_class,905,non-refundable
18642,9364,first_class,1005,refundable
18643,9368,business,572,non-refundable
18644,9368,business,647,refundable
18645,9368,coach,383,non-refundable
18646,9368,coach,433,refundable
18647,9368,first_class,809,non-refundable
18648,9368,first_class,909,refundable
18649,9369,business,553,non-refundable
18650,9369,business,628,refundable
18651,9369,coach,221,non-refundable
18652,9369,coach,271,refundable
18653,9369,first_class,974,non-refundable
18654,9369,first_class,1074,refundable
18655,9370,business,547,non-refundable
18656,9370,business,622,refundable
18657,9370,coach,227,non-refundable
18658,9370,coach,277,refundable
18659,9370,first_class,925,non-refundable
18660,9370,first_class,1025,refundable
18661,9371,business,613,non-refundable
18662,9371,business,688,refundable
18663,9371,coach,372,non-refundable
18664,9371,coach,422,refundable
18665,9371,first_class,812,non-refundable
18666,9371,first_class,912,refundable
18667,9374,business,506,non-refundable
18668,9374,business,581,refundable
18669,9374,coach,253,non-refundable
18670,9374,coach,303,refundable
18671,9374,first_class,803,non-refundable
18672,9374,first_class,903,refundable
18673,9376,business,580,non-refundable
18674,9376,business,655,refundable
18675,9376,coach,272,non-refundable
18676,9376,coach,322,refundable
18677,9376,first_class,895,non-refundable
18678,9376,first_class,995,refundable
18679,9379,business,504,non-refundable
18680,9379,business,579,refundable
18681,9379,coach,360,non-refundable
18682,9379,coach,410,refundable
18683,9379,first_class,904,non-refundable
18684,9379,first_class,1004,refundable
18685,9381,business,631,non-refundable
18686,9381,business,706,refundable
18687,9381,coach,267,non-refundable
18688,9381,coach,317,refundable
18689,9381,first_class,988,non-refundable
18690,9381,first_class,1088,refundable
18691,9384,business,597,non-refundable
18692,9384,business,672,refundable
18693,9384,coach,329,non-refundable
18694,9384,coach,379,refundable
18695,9384,first_class,803,non-refundable
18696,9384,first_class,903,refundable
18697,9385,business,512,non-refundable
18698,9385,business,587,refundable
18699,9385,coach,223,non-refundable
18700,9385,coach,273,refundable
18701,9385,first_class,852,non-refundable
18702,9385,first_class,952,refundable
18703,9387,business,700,non-refundable
18704,9387,business,775,refundable
18705,9387,coach,378,non-refundable
18706,9387,coach,428,refundable
18707,9387,first_class,894,non-refundable
18708,9387,first_class,994,refundable
18709,9391,business,619,non-refundable
18710,9391,business,694,refundable
18711,9391,coach,235,non-refundable
18712,9391,coach,285,refundable
18713,9391,first_class,846,non-refundable
18714,9391,first_class,946,refundable
18715,9393,business,514,non-refundable
18716,9393,business,589,refundable
18717,9393,coach,344,non-refundable
18718,9393,coach,394,refundable
18719,9393,first_class,937,non-refundable
18720,9393,first_class,1037,refundable
18721,9397,business,542,non-refundable
18722,9397,business,617,refundable
18723,9397,coach,317,non-refundable
18724,9397,coach,367,refundable
18725,9397,first_class,925,non-refundable
18726,9397,first_class,1025,refundable
18727,9399,business,572,non-refundable
18728,9399,business,647,refundable
18729,9399,coach,347,non-refundable
18730,9399,coach,397,refundable
18731,9399,first_class,803,non-refundable
18732,9399,first_class,903,refundable
18733,9400,business,623,non-refundable
18734,9400,business,698,refundable
18735,9400,coach,227,non-refundable
18736,9400,coach,277,refundable
18737,9400,first_class,834,non-refundable
18738,9400,first_class,934,refundable
18739,9401,business,634,non-refundable
18740,9401,business,709,refundable
18741,9401,coach,328,non-refundable
18742,9401,coach,378,refundable
18743,9401,first_class,820,non-refundable
18744,9401,first_class,920,refundable
18745,9415,business,686,non-refundable
18746,9415,business,761,refundable
18747,9415,coach,374,non-refundable
18748,9415,coach,424,refundable
18749,9415,first_class,823,non-refundable
18750,9415,first_class,923,refundable
18751,9420,business,599,non-refundable
18752,9420,business,674,refundable
18753,9420,coach,235,non-refundable
18754,9420,coach,285,refundable
18755,9420,first_class,844,non-refundable
18756,9420,first_class,944,refundable
18757,9421,business,618,non-refundable
18758,9421,business,693,refundable
18759,9421,coach,284,non-refundable
18760,9421,coach,334,refundable
18761,9421,first_class,933,non-refundable
18762,9421,first_class,1033,refundable
18763,9423,business,636,non-refundable
18764,9423,business,711,refundable
18765,9423,coach,372,non-refundable
18766,9423,coach,422,refundable
18767,9423,first_class,853,non-refundable
18768,9423,first_class,953,refundable
18769,9429,business,545,non-refundable
18770,9429,business,620,refundable
18771,9429,coach,364,non-refundable
18772,9429,coach,414,refundable
18773,9429,first_class,946,non-refundable
18774,9429,first_class,1046,refundable
18775,9431,business,594,non-refundable
18776,9431,business,669,refundable
18777,9431,coach,250,non-refundable
18778,9431,coach,300,refundable
18779,9431,first_class,908,non-refundable
18780,9431,first_class,1008,refundable
18781,9435,business,648,non-refundable
18782,9435,business,723,refundable
18783,9435,coach,207,non-refundable
18784,9435,coach,257,refundable
18785,9435,first_class,920,non-refundable
18786,9435,first_class,1020,refundable
18787,9440,business,684,non-refundable
18788,9440,business,759,refundable
18789,9440,coach,257,non-refundable
18790,9440,coach,307,refundable
18791,9440,first_class,958,non-refundable
18792,9440,first_class,1058,refundable
18793,9443,business,648,non-refundable
18794,9443,business,723,refundable
18795,9443,coach,262,non-refundable
18796,9443,coach,312,refundable
18797,9443,first_class,942,non-refundable
18798,9443,first_class,1042,refundable
18799,9444,business,581,non-refundable
18800,9444,business,656,refundable
18801,9444,coach,204,non-refundable
18802,9444,coach,254,refundable
18803,9444,first_class,819,non-refundable
18804,9444,first_class,919,refundable
18805,9445,business,573,non-refundable
18806,9445,business,648,refundable
18807,9445,coach,339,non-refundable
18808,9445,coach,389,refundable
18809,9445,first_class,990,non-refundable
18810,9445,first_class,1090,refundable
18811,9449,business,639,non-refundable
18812,9449,business,714,refundable
18813,9449,coach,249,non-refundable
18814,9449,coach,299,refundable
18815,9449,first_class,983,non-refundable
18816,9449,first_class,1083,refundable
18817,9450,business,566,non-refundable
18818,9450,business,641,refundable
18819,9450,coach,346,non-refundable
18820,9450,coach,396,refundable
18821,9450,first_class,967,non-refundable
18822,9450,first_class,1067,refundable
18823,9453,business,523,non-refundable
18824,9453,business,598,refundable
18825,9453,coach,370,non-refundable
18826,9453,coach,420,refundable
18827,9453,first_class,831,non-refundable
18828,9453,first_class,931,refundable
18829,9456,business,607,non-refundable
18830,9456,business,682,refundable
18831,9456,coach,331,non-refundable
18832,9456,coach,381,refundable
18833,9456,first_class,839,non-refundable
18834,9456,first_class,939,refundable
18835,9457,business,600,non-refundable
18836,9457,business,675,refundable
18837,9457,coach,311,non-refundable
18838,9457,coach,361,refundable
18839,9457,first_class,809,non-refundable
18840,9457,first_class,909,refundable
18841,9460,business,577,non-refundable
18842,9460,business,652,refundable
18843,9460,coach,325,non-refundable
18844,9460,coach,375,refundable
18845,9460,first_class,860,non-refundable
18846,9460,first_class,960,refundable
18847,9463,business,566,non-refundable
18848,9463,business,641,refundable
18849,9463,coach,250,non-refundable
18850,9463,coach,300,refundable
18851,9463,first_class,811,non-refundable
18852,9463,first_class,911,refundable
18853,9466,business,583,non-refundable
18854,9466,business,658,refundable
18855,9466,coach,248,non-refundable
18856,9466,coach,298,refundable
18857,9466,first_class,940,non-refundable
18858,9466,first_class,1040,refundable
18859,9473,business,612,non-refundable
18860,9473,business,687,refundable
18861,9473,coach,300,non-refundable
18862,9473,coach,350,refundable
18863,9473,first_class,865,non-refundable
18864,9473,first_class,965,refundable
18865,9474,business,618,non-refundable
18866,9474,business,693,refundable
18867,9474,coach,245,non-refundable
18868,9474,coach,295,refundable
18869,9474,first_class,863,non-refundable
18870,9474,first_class,963,refundable
18871,9476,business,568,non-refundable
18872,9476,business,643,refundable
18873,9476,coach,230,non-refundable
18874,9476,coach,280,refundable
18875,9476,first_class,943,non-refundable
18876,9476,first_class,1043,refundable
18877,9477,business,697,non-refundable
18878,9477,business,772,refundable
18879,9477,coach,343,non-refundable
18880,9477,coach,393,refundable
